id_student,ciclo,id_assessment,total_clicks,cluster,perfil,silhueta
119310,1,34899,232,0,Cluster 0 (com=0.51),0.24135786901445622
119865,1,34899,410,0,Cluster 0 (com=0.51),0.302021071193195
125063,1,34899,490,0,Cluster 0 (com=0.51),0.3106031670992113
129907,1,34899,639,1,Cluster 1 (com=0.70),-0.027266931361320298
131597,1,34899,60,0,Cluster 0 (com=0.51),0.23447482541981737
132423,1,34899,278,0,Cluster 0 (com=0.51),0.26786555827490105
132475,1,34899,590,0,Cluster 0 (com=0.51),0.3816364549305404
135280,1,34899,863,0,Cluster 0 (com=0.51),0.06393810683198486
136944,1,34899,6,0,Cluster 0 (com=0.51),0.21495122911023126
139206,1,34899,627,0,Cluster 0 (com=0.51),0.3821901379825019
142310,1,34899,244,0,Cluster 0 (com=0.51),0.5095214356907267
143755,1,34899,1129,0,Cluster 0 (com=0.51),0.31567471865635394
144959,1,34899,66,1,Cluster 1 (com=0.70),0.032535282225155636
149178,1,34899,532,0,Cluster 0 (com=0.51),0.5373587407147934
150282,1,34899,168,0,Cluster 0 (com=0.51),0.18086930827105382
152524,1,34899,964,0,Cluster 0 (com=0.51),0.5491446377265551
152917,1,34899,694,0,Cluster 0 (com=0.51),0.4202882039405776
155938,1,34899,557,0,Cluster 0 (com=0.51),0.42332718403559294
157225,1,34899,201,1,Cluster 1 (com=0.70),0.2514267754335979
159906,1,34899,266,0,Cluster 0 (com=0.51),0.38614577966648067
159947,1,34899,129,1,Cluster 1 (com=0.70),0.33700846713642746
164148,1,34899,306,1,Cluster 1 (com=0.70),0.19680712597023262
166123,1,34899,339,1,Cluster 1 (com=0.70),0.074214318619977
169596,1,34899,336,0,Cluster 0 (com=0.51),0.42483759097156226
170874,1,34899,336,0,Cluster 0 (com=0.51),0.48908354406952903
172493,1,34899,458,0,Cluster 0 (com=0.51),0.2637076341784954
177492,1,34899,908,0,Cluster 0 (com=0.51),0.5158409465841997
184627,1,34899,315,1,Cluster 1 (com=0.70),-0.0474620215263654
184720,1,34899,323,0,Cluster 0 (com=0.51),0.3683506491228173
185994,1,34899,330,0,Cluster 0 (com=0.51),0.42876034768874055
191504,1,34899,178,0,Cluster 0 (com=0.51),0.40648473882785346
194163,1,34899,369,1,Cluster 1 (com=0.70),-0.11466314988780184
195246,1,34899,558,0,Cluster 0 (com=0.51),0.4534458375910151
195552,1,34899,474,0,Cluster 0 (com=0.51),0.3030340375802265
199009,1,34899,354,0,Cluster 0 (com=0.51),0.340156543124197
204117,1,34899,386,0,Cluster 0 (com=0.51),0.33357971299514866
226955,1,34899,721,0,Cluster 0 (com=0.51),0.49173687077588396
228633,1,34899,602,0,Cluster 0 (com=0.51),0.4946479389931764
229498,1,34899,682,0,Cluster 0 (com=0.51),0.5225032857378619
230947,1,34899,101,1,Cluster 1 (com=0.70),0.09616292954411275
232173,1,34899,1155,0,Cluster 0 (com=0.51),0.421825294359904
234661,1,34899,466,0,Cluster 0 (com=0.51),0.4587981374073602
235747,1,34899,136,1,Cluster 1 (com=0.70),0.36869475155961956
235768,1,34899,410,1,Cluster 1 (com=0.70),0.1165479297068979
235971,1,34899,693,0,Cluster 0 (com=0.51),0.3566036889361756
236090,1,34899,558,0,Cluster 0 (com=0.51),0.5097943399856933
237891,1,34899,217,0,Cluster 0 (com=0.51),0.12029740117925672
249357,1,34899,410,1,Cluster 1 (com=0.70),0.3933302420575084
251166,1,34899,560,0,Cluster 0 (com=0.51),0.5178709137033612
253633,1,34899,370,0,Cluster 0 (com=0.51),0.3604886833881457
253763,1,34899,1234,0,Cluster 0 (com=0.51),0.5498432552857344
258245,1,34899,377,0,Cluster 0 (com=0.51),0.3314924126320793
258509,1,34899,311,0,Cluster 0 (com=0.51),0.2261855953505528
258978,1,34899,343,0,Cluster 0 (com=0.51),0.317279966666252
261863,1,34899,228,0,Cluster 0 (com=0.51),0.3200439158812206
262025,1,34899,349,1,Cluster 1 (com=0.70),0.10727244550999954
262394,1,34899,156,0,Cluster 0 (com=0.51),0.3811287655101582
263862,1,34899,262,0,Cluster 0 (com=0.51),0.30101561394410814
265497,1,34899,400,0,Cluster 0 (com=0.51),0.34048971744635503
268823,1,34899,48,1,Cluster 1 (com=0.70),0.14600392841268214
269584,1,34899,140,1,Cluster 1 (com=0.70),-0.04614238837860169
270421,1,34899,124,1,Cluster 1 (com=0.70),0.16978873396380137
275127,1,34899,184,0,Cluster 0 (com=0.51),0.11363657483002992
277384,1,34899,602,0,Cluster 0 (com=0.51),0.3093735220836483
278380,1,34899,564,0,Cluster 0 (com=0.51),0.4694233050961451
279440,1,34899,674,0,Cluster 0 (com=0.51),0.35366286081060905
279653,1,34899,534,0,Cluster 0 (com=0.51),0.5072379697851105
279883,1,34899,136,0,Cluster 0 (com=0.51),0.11887001874652224
281134,1,34899,420,0,Cluster 0 (com=0.51),0.39628156462764863
282849,1,34899,614,0,Cluster 0 (com=0.51),0.5495514996491747
283402,1,34899,1046,0,Cluster 0 (com=0.51),0.505962574975135
286778,1,34899,398,0,Cluster 0 (com=0.51),0.10882429329507665
287079,1,34899,109,0,Cluster 0 (com=0.51),0.3499630516875928
287258,1,34899,446,0,Cluster 0 (com=0.51),0.44451426261082927
289247,1,34899,286,0,Cluster 0 (com=0.51),0.4392872017964215
294112,1,34899,910,0,Cluster 0 (com=0.51),0.4542406588901458
294219,1,34899,1512,0,Cluster 0 (com=0.51),0.5238875540301072
294920,1,34899,1025,0,Cluster 0 (com=0.51),0.3624635830418629
294929,1,34899,800,0,Cluster 0 (com=0.51),0.3956957668808636
297218,1,34899,321,0,Cluster 0 (com=0.51),0.2705575358059508
297341,1,34899,720,0,Cluster 0 (com=0.51),0.3073244038732321
301074,1,34899,463,0,Cluster 0 (com=0.51),0.34708173640888507
301561,1,34899,354,0,Cluster 0 (com=0.51),0.10310258634015329
305064,1,34899,1013,0,Cluster 0 (com=0.51),0.5634211731945796
305659,1,34899,198,0,Cluster 0 (com=0.51),0.32563097957206993
310205,1,34899,739,0,Cluster 0 (com=0.51),0.4391833232293711
312126,1,34899,510,0,Cluster 0 (com=0.51),0.4081131367726213
312231,1,34899,139,0,Cluster 0 (com=0.51),0.2500486510743986
312960,1,34899,27,1,Cluster 1 (com=0.70),0.05490047024969443
315795,1,34899,284,0,Cluster 0 (com=0.51),0.4237273101231126
316082,1,34899,112,0,Cluster 0 (com=0.51),0.11221634008543072
318139,1,34899,515,0,Cluster 0 (com=0.51),0.4614814246125405
318147,1,34899,558,0,Cluster 0 (com=0.51),0.39180737268907223
319073,1,34899,589,0,Cluster 0 (com=0.51),0.5037114560835557
320133,1,34899,997,0,Cluster 0 (com=0.51),0.5409017792755695
320612,1,34899,698,0,Cluster 0 (com=0.51),0.48805892246705734
322499,1,34899,124,0,Cluster 0 (com=0.51),0.36897805206796136
328797,1,34899,212,1,Cluster 1 (com=0.70),0.38183278153268885
331789,1,34899,206,1,Cluster 1 (com=0.70),-0.032422899654071954
332237,1,34899,23,0,Cluster 0 (com=0.51),0.17902315397068283
333993,1,34899,584,0,Cluster 0 (com=0.51),0.4854818916396849
334224,1,34899,96,0,Cluster 0 (com=0.51),0.4408961570111073
335095,1,34899,495,0,Cluster 0 (com=0.51),0.41214070164374356
337000,1,34899,414,0,Cluster 0 (com=0.51),0.5066489183513736
338689,1,34899,40,0,Cluster 0 (com=0.51),0.3926269085846394
338806,1,34899,31,1,Cluster 1 (com=0.70),0.3128073962933417
339519,1,34899,452,0,Cluster 0 (com=0.51),0.34156270217995505
340831,1,34899,55,1,Cluster 1 (com=0.70),0.0755585377624316
341093,1,34899,117,0,Cluster 0 (com=0.51),0.39250837770723274
341457,1,34899,591,0,Cluster 0 (com=0.51),0.10425253498933154
341629,1,34899,381,0,Cluster 0 (com=0.51),0.4566961906274229
343709,1,34899,132,0,Cluster 0 (com=0.51),0.3428709028482946
345271,1,34899,2534,0,Cluster 0 (com=0.51),0.5333167915693271
347197,1,34899,692,0,Cluster 0 (com=0.51),0.4974173406716666
348108,1,34899,207,0,Cluster 0 (com=0.51),0.18462904375480504
348324,1,34899,380,0,Cluster 0 (com=0.51),0.34367640968865126
349515,1,34899,385,0,Cluster 0 (com=0.51),0.37463469312214737
351147,1,34899,261,0,Cluster 0 (com=0.51),0.4198802687835304
354698,1,34899,220,1,Cluster 1 (com=0.70),0.12971213024602227
355293,1,34899,212,1,Cluster 1 (com=0.70),0.28627693183592995
364066,1,34899,954,0,Cluster 0 (com=0.51),0.4276175445314803
366140,1,34899,1052,0,Cluster 0 (com=0.51),0.49838650978534027
367151,1,34899,533,0,Cluster 0 (com=0.51),0.33189342999691085
369242,1,34899,230,0,Cluster 0 (com=0.51),0.2734645251334698
369450,1,34899,612,0,Cluster 0 (com=0.51),0.5125623769741814
369644,1,34899,758,0,Cluster 0 (com=0.51),0.39770856953238093
370735,1,34899,352,0,Cluster 0 (com=0.51),0.22460504791972125
372345,1,34899,518,0,Cluster 0 (com=0.51),0.17026926355659808
372509,1,34899,24,0,Cluster 0 (com=0.51),0.14231686788643613
372511,1,34899,153,1,Cluster 1 (com=0.70),0.04290947571273123
374353,1,34899,696,0,Cluster 0 (com=0.51),0.34027900352478285
375527,1,34899,105,1,Cluster 1 (com=0.70),0.012187366830624762
378705,1,34899,341,0,Cluster 0 (com=0.51),0.3693155451469021
378946,1,34899,1083,0,Cluster 0 (com=0.51),0.4880756601331737
379278,1,34899,1209,0,Cluster 0 (com=0.51),0.4905827643996479
379311,1,34899,160,0,Cluster 0 (com=0.51),0.46610311008897454
379563,1,34899,86,1,Cluster 1 (com=0.70),0.3397333952196728
380952,1,34899,257,0,Cluster 0 (com=0.51),0.3052506543502483
381257,1,34899,778,0,Cluster 0 (com=0.51),0.40340815875048447
381414,1,34899,174,0,Cluster 0 (com=0.51),0.47620411485496295
381428,1,34899,502,0,Cluster 0 (com=0.51),0.45798907277695616
381529,1,34899,435,0,Cluster 0 (com=0.51),0.2526253428701881
383445,1,34899,143,0,Cluster 0 (com=0.51),0.5307779031975467
383602,1,34899,632,0,Cluster 0 (com=0.51),0.34592630591062457
383629,1,34899,58,1,Cluster 1 (com=0.70),0.3959003959655641
384107,1,34899,567,0,Cluster 0 (com=0.51),0.4634505622436191
386121,1,34899,185,0,Cluster 0 (com=0.51),0.1771068983600473
386389,1,34899,291,0,Cluster 0 (com=0.51),0.49183489773292965
386956,1,34899,475,0,Cluster 0 (com=0.51),0.3258619082968368
389853,1,34899,386,0,Cluster 0 (com=0.51),0.0967383119960932
390070,1,34899,361,1,Cluster 1 (com=0.70),0.29562988043706573
393141,1,34899,645,0,Cluster 0 (com=0.51),0.39448848883344306
395758,1,34899,277,0,Cluster 0 (com=0.51),0.18046027619670876
396683,1,34899,1038,0,Cluster 0 (com=0.51),0.5353403139210947
396834,1,34899,70,0,Cluster 0 (com=0.51),0.16537063121970885
396907,1,34899,424,0,Cluster 0 (com=0.51),0.22525742996690612
397219,1,34899,830,0,Cluster 0 (com=0.51),0.5236649857943997
397292,1,34899,115,1,Cluster 1 (com=0.70),0.25152067444120574
397671,1,34899,782,0,Cluster 0 (com=0.51),0.49764586738778455
398550,1,34899,160,0,Cluster 0 (com=0.51),0.3258234298342982
398630,1,34899,123,1,Cluster 1 (com=0.70),0.35181292688485544
399429,1,34899,732,0,Cluster 0 (com=0.51),0.460122399387401
402695,1,34899,227,1,Cluster 1 (com=0.70),0.2568208359791808
405193,1,34899,729,0,Cluster 0 (com=0.51),0.29165149123888345
407232,1,34899,1067,0,Cluster 0 (com=0.51),0.5212915817012749
408499,1,34899,670,0,Cluster 0 (com=0.51),0.4897425842485646
410407,1,34899,889,0,Cluster 0 (com=0.51),0.43048437321648914
410883,1,34899,244,1,Cluster 1 (com=0.70),-0.010389764803819377
411304,1,34899,241,1,Cluster 1 (com=0.70),0.0933092958905589
412353,1,34899,1925,0,Cluster 0 (com=0.51),0.5493825526944759
413180,1,34899,80,1,Cluster 1 (com=0.70),-0.018267062843268025
413709,1,34899,226,0,Cluster 0 (com=0.51),0.4193083426395394
413949,1,34899,505,0,Cluster 0 (com=0.51),0.2394121394779078
416199,1,34899,218,0,Cluster 0 (com=0.51),0.33021964952595667
416407,1,34899,465,0,Cluster 0 (com=0.51),0.09372221924310112
418201,1,34899,781,0,Cluster 0 (com=0.51),0.5184991142228902
419059,1,34899,173,0,Cluster 0 (com=0.51),0.3563773311633568
419081,1,34899,209,0,Cluster 0 (com=0.51),0.11562052482221302
420834,1,34899,900,0,Cluster 0 (com=0.51),0.49124104265059887
421070,1,34899,85,1,Cluster 1 (com=0.70),0.20151511033616498
423210,1,34899,142,1,Cluster 1 (com=0.70),0.03828976347769618
423488,1,34899,553,0,Cluster 0 (com=0.51),0.2671523673900281
423781,1,34899,438,1,Cluster 1 (com=0.70),0.16930772004464098
427256,1,34899,677,0,Cluster 0 (com=0.51),0.424888625574963
429832,1,34899,48,1,Cluster 1 (com=0.70),0.07805160394334232
431139,1,34899,157,0,Cluster 0 (com=0.51),0.2651914777399968
434476,1,34899,1363,0,Cluster 0 (com=0.51),0.523107268939778
438063,1,34899,404,0,Cluster 0 (com=0.51),0.3928405936037576
438644,1,34899,111,0,Cluster 0 (com=0.51),0.28961824932744573
439950,1,34899,174,1,Cluster 1 (com=0.70),0.32623200792684587
439995,1,34899,292,0,Cluster 0 (com=0.51),0.43298651430499874
440818,1,34899,1279,0,Cluster 0 (com=0.51),0.5042940730948695
441165,1,34899,372,0,Cluster 0 (com=0.51),0.4452425609462965
441421,1,34899,524,0,Cluster 0 (com=0.51),0.5033345816893906
442199,1,34899,204,0,Cluster 0 (com=0.51),0.152107705764015
442347,1,34899,438,0,Cluster 0 (com=0.51),0.1666624213914282
442563,1,34899,290,0,Cluster 0 (com=0.51),0.433309109352811
442802,1,34899,526,0,Cluster 0 (com=0.51),0.5149066092931696
443151,1,34899,167,0,Cluster 0 (com=0.51),0.4426280322363927
443514,1,34899,145,1,Cluster 1 (com=0.70),0.11004428582218793
443696,1,34899,539,0,Cluster 0 (com=0.51),0.36550262663538563
444011,1,34899,234,0,Cluster 0 (com=0.51),0.3296671082205687
444619,1,34899,97,1,Cluster 1 (com=0.70),0.14666352371888822
444907,1,34899,448,0,Cluster 0 (com=0.51),0.29977937457046006
445686,1,34899,231,0,Cluster 0 (com=0.51),0.439370243737094
464522,1,34899,376,1,Cluster 1 (com=0.70),0.011876717216240246
465009,1,34899,142,0,Cluster 0 (com=0.51),0.052984689049026576
465078,1,34899,828,0,Cluster 0 (com=0.51),0.35530361663350146
465121,1,34899,246,0,Cluster 0 (com=0.51),0.28095473813246885
465294,1,34899,299,0,Cluster 0 (com=0.51),0.22388833422679508
466120,1,34899,521,0,Cluster 0 (com=0.51),0.384261184450459
466807,1,34899,27,0,Cluster 0 (com=0.51),0.312325770731867
466987,1,34899,331,0,Cluster 0 (com=0.51),0.36770016463552535
467363,1,34899,419,0,Cluster 0 (com=0.51),0.28974627069083564
469499,1,34899,844,0,Cluster 0 (com=0.51),0.5625544942403259
471284,1,34899,356,1,Cluster 1 (com=0.70),0.3670554788957023
474667,1,34899,340,0,Cluster 0 (com=0.51),0.43038049471843914
475015,1,34899,644,0,Cluster 0 (com=0.51),0.4539543484236602
476401,1,34899,656,0,Cluster 0 (com=0.51),0.44290679214661083
476629,1,34899,838,0,Cluster 0 (com=0.51),0.5123252475767228
477833,1,34899,133,0,Cluster 0 (com=0.51),0.41308004812152127
479939,1,34899,763,0,Cluster 0 (com=0.51),0.5042276012072059
480303,1,34899,782,0,Cluster 0 (com=0.51),0.43377989122915617
481240,1,34899,35,1,Cluster 1 (com=0.70),0.38183278153268885
481717,1,34899,901,0,Cluster 0 (com=0.51),0.5075912084947167
482644,1,34899,210,0,Cluster 0 (com=0.51),0.2571694203647623
483037,1,34899,443,0,Cluster 0 (com=0.51),0.38531173037368943
483656,1,34899,460,0,Cluster 0 (com=0.51),0.5032125885435893
484010,1,34899,340,0,Cluster 0 (com=0.51),0.5117710925131024
484494,1,34899,209,0,Cluster 0 (com=0.51),0.3638744248859841
484594,1,34899,1474,0,Cluster 0 (com=0.51),0.4781862965642717
485228,1,34899,678,0,Cluster 0 (com=0.51),0.4451364895040721
486087,1,34899,433,0,Cluster 0 (com=0.51),0.31284905674838676
486964,1,34899,115,0,Cluster 0 (com=0.51),0.36917982181820413
488525,1,34899,273,0,Cluster 0 (com=0.51),0.3761692065129336
489553,1,34899,145,0,Cluster 0 (com=0.51),0.22834639249470415
490297,1,34899,65,0,Cluster 0 (com=0.51),0.2017555326210348
491077,1,34899,302,0,Cluster 0 (com=0.51),0.5383736138556671
491126,1,34899,575,0,Cluster 0 (com=0.51),0.48790419688627695
491863,1,34899,439,0,Cluster 0 (com=0.51),0.2977403005155404
491959,1,34899,468,0,Cluster 0 (com=0.51),0.37747867916089145
492024,1,34899,309,0,Cluster 0 (com=0.51),0.1735639932446048
492557,1,34899,16,0,Cluster 0 (com=0.51),0.31027052763048135
493793,1,34899,286,0,Cluster 0 (com=0.51),0.343617606501311
494046,1,34899,255,0,Cluster 0 (com=0.51),0.2603009062613909
494184,1,34899,217,0,Cluster 0 (com=0.51),0.3159349521430755
496493,1,34899,344,0,Cluster 0 (com=0.51),0.3081627143606688
497415,1,34899,944,0,Cluster 0 (com=0.51),0.3453035844892621
498442,1,34899,515,0,Cluster 0 (com=0.51),0.4543344745478923
499244,1,34899,311,0,Cluster 0 (com=0.51),0.4280068874157255
499404,1,34899,296,0,Cluster 0 (com=0.51),0.3912613398330555
500068,1,34899,325,0,Cluster 0 (com=0.51),0.157732512028841
500618,1,34899,398,0,Cluster 0 (com=0.51),0.5422889993384106
501444,1,34899,412,0,Cluster 0 (com=0.51),0.3025396790696165
501897,1,34899,59,0,Cluster 0 (com=0.51),0.3743014297067123
502011,1,34899,768,0,Cluster 0 (com=0.51),0.42595554899092397
503684,1,34899,57,1,Cluster 1 (com=0.70),0.04442667125259123
505773,1,34899,985,0,Cluster 0 (com=0.51),0.5235386133204357
506705,1,34899,260,0,Cluster 0 (com=0.51),0.21242758995125108
507311,1,34899,254,0,Cluster 0 (com=0.51),0.4490690918285244
507743,1,34899,688,0,Cluster 0 (com=0.51),0.5036030610697966
507935,1,34899,1167,0,Cluster 0 (com=0.51),0.47175618441507167
508626,1,34899,1208,0,Cluster 0 (com=0.51),0.5174446217479183
509536,1,34899,738,0,Cluster 0 (com=0.51),0.3959914784717834
511309,1,34899,511,0,Cluster 0 (com=0.51),0.43423579910162113
511350,1,34899,22,1,Cluster 1 (com=0.70),0.35063060450815914
511981,1,34899,464,0,Cluster 0 (com=0.51),0.5372270628019156
513272,1,34899,79,1,Cluster 1 (com=0.70),0.266965199014144
513422,1,34899,137,0,Cluster 0 (com=0.51),0.30525861840525714
513428,1,34899,183,1,Cluster 1 (com=0.70),0.07883913346361887
514078,1,34899,1024,0,Cluster 0 (com=0.51),0.4046891496635031
514556,1,34899,617,0,Cluster 0 (com=0.51),0.5103164969125131
516602,1,34899,237,0,Cluster 0 (com=0.51),0.35377258590342436
517551,1,34899,127,0,Cluster 0 (com=0.51),0.39534077686229385
519115,1,34899,189,0,Cluster 0 (com=0.51),0.35802401083702745
521032,1,34899,295,0,Cluster 0 (com=0.51),0.43399967949966567
521115,1,34899,317,0,Cluster 0 (com=0.51),0.2676441077719109
521153,1,34899,92,1,Cluster 1 (com=0.70),0.10509997117663132
522082,1,34899,484,0,Cluster 0 (com=0.51),0.5017986574431957
523017,1,34899,344,0,Cluster 0 (com=0.51),0.3923837317319899
523249,1,34899,347,1,Cluster 1 (com=0.70),0.019080939734598543
524827,1,34899,511,0,Cluster 0 (com=0.51),0.44909301066938323
526721,1,34899,865,0,Cluster 0 (com=0.51),0.48496212984992876
526819,1,34899,19,1,Cluster 1 (com=0.70),0.0560526159415692
527619,1,34899,83,0,Cluster 0 (com=0.51),0.251352674487578
529693,1,34899,486,0,Cluster 0 (com=0.51),0.22323266957803145
529991,1,34899,165,1,Cluster 1 (com=0.70),-0.08351484197384162
530148,1,34899,474,0,Cluster 0 (com=0.51),0.3924664828066152
531018,1,34899,575,0,Cluster 0 (com=0.51),0.490842539617348
531871,1,34899,430,1,Cluster 1 (com=0.70),0.09519506604710042
532254,1,34899,819,0,Cluster 0 (com=0.51),0.2226865858451061
533418,1,34899,842,0,Cluster 0 (com=0.51),0.5546867715119697
534018,1,34899,440,0,Cluster 0 (com=0.51),0.4855392099986403
534112,1,34899,364,0,Cluster 0 (com=0.51),0.37506879639991736
534457,1,34899,270,0,Cluster 0 (com=0.51),0.3572992906403923
535542,1,34899,474,0,Cluster 0 (com=0.51),0.4605219602235337
535997,1,34899,203,0,Cluster 0 (com=0.51),0.19889865388809216
536351,1,34899,438,0,Cluster 0 (com=0.51),0.465605648609459
536475,1,34899,473,0,Cluster 0 (com=0.51),0.31953248955863517
536963,1,34899,633,0,Cluster 0 (com=0.51),0.49770016020587904
537322,1,34899,270,0,Cluster 0 (com=0.51),0.21635960564345447
537606,1,34899,264,0,Cluster 0 (com=0.51),0.09093322066508705
537811,1,34899,2515,0,Cluster 0 (com=0.51),0.5434275188900366
539308,1,34899,358,0,Cluster 0 (com=0.51),0.4222913537589566
539945,1,34899,158,0,Cluster 0 (com=0.51),0.3059468251858674
540723,1,34899,894,0,Cluster 0 (com=0.51),0.49773388359045256
541532,1,34899,461,0,Cluster 0 (com=0.51),0.4136682778178156
541921,1,34899,869,0,Cluster 0 (com=0.51),0.5417481429127099
542202,1,34899,991,0,Cluster 0 (com=0.51),0.4051673828423155
542550,1,34899,506,0,Cluster 0 (com=0.51),0.4897281955094565
543010,1,34899,846,0,Cluster 0 (com=0.51),0.3655606992087359
543432,1,34899,588,0,Cluster 0 (com=0.51),0.4609211233661487
544141,1,34899,176,0,Cluster 0 (com=0.51),0.21375292938915302
544745,1,34899,447,0,Cluster 0 (com=0.51),0.47231187857400275
545164,1,34899,315,0,Cluster 0 (com=0.51),0.33070019323050437
545962,1,34899,895,0,Cluster 0 (com=0.51),0.3302112441391328
546547,1,34899,311,1,Cluster 1 (com=0.70),0.2042311512244328
546645,1,34899,666,0,Cluster 0 (com=0.51),0.5609660002017609
547347,1,34899,76,1,Cluster 1 (com=0.70),0.2779373802101093
549219,1,34899,578,0,Cluster 0 (com=0.51),0.34419856395354975
549321,1,34899,179,0,Cluster 0 (com=0.51),0.29333079837417525
549523,1,34899,197,0,Cluster 0 (com=0.51),0.37826703879686363
549847,1,34899,530,0,Cluster 0 (com=0.51),0.37617411827568775
550420,1,34899,376,0,Cluster 0 (com=0.51),0.5277228031459223
550703,1,34899,834,0,Cluster 0 (com=0.51),0.5218604781832278
552173,1,34899,1364,0,Cluster 0 (com=0.51),0.5607348510259287
553031,1,34899,503,1,Cluster 1 (com=0.70),-0.09342299745701962
553284,1,34899,605,0,Cluster 0 (com=0.51),0.5041563202988901
553813,1,34899,98,1,Cluster 1 (com=0.70),0.21678862549774633
554063,1,34899,572,0,Cluster 0 (com=0.51),0.44696063933085406
554525,1,34899,1275,0,Cluster 0 (com=0.51),0.5353643415414274
555049,1,34899,684,0,Cluster 0 (com=0.51),0.3316775683889189
555827,1,34899,200,0,Cluster 0 (com=0.51),0.4156254825825302
556126,1,34899,69,0,Cluster 0 (com=0.51),0.41517713819944313
557085,1,34899,614,0,Cluster 0 (com=0.51),0.5254842062872757
557290,1,34899,690,0,Cluster 0 (com=0.51),0.5157454954950809
557792,1,34899,173,0,Cluster 0 (com=0.51),0.15890803773703902
557830,1,34899,348,0,Cluster 0 (com=0.51),0.3842083065727833
558044,1,34899,293,0,Cluster 0 (com=0.51),0.4902177267730167
558342,1,34899,271,1,Cluster 1 (com=0.70),0.005126324895074378
558764,1,34899,664,0,Cluster 0 (com=0.51),0.4270799661509022
560047,1,34899,207,0,Cluster 0 (com=0.51),0.3664153130256872
560459,1,34899,251,0,Cluster 0 (com=0.51),0.41613648637045064
560645,1,34899,721,0,Cluster 0 (com=0.51),0.2200312088174351
560765,1,34899,486,0,Cluster 0 (com=0.51),0.3519528895806387
561231,1,34899,527,0,Cluster 0 (com=0.51),0.31436177507689494
562754,1,34899,822,0,Cluster 0 (com=0.51),0.46834862370128616
562990,1,34899,351,1,Cluster 1 (com=0.70),0.04444144224389602
563108,1,34899,157,0,Cluster 0 (com=0.51),0.18181710254464697
563414,1,34899,1032,0,Cluster 0 (com=0.51),0.4812261051934689
564243,1,34899,567,0,Cluster 0 (com=0.51),0.47529442521076365
564617,1,34899,1364,0,Cluster 0 (com=0.51),0.502409059759667
564770,1,34899,176,0,Cluster 0 (com=0.51),0.32388578557498293
564821,1,34899,146,0,Cluster 0 (com=0.51),0.30001198462081463
564933,1,34899,476,1,Cluster 1 (com=0.70),0.06500362671169302
565017,1,34899,1239,0,Cluster 0 (com=0.51),0.3275189498936537
566823,1,34899,38,0,Cluster 0 (com=0.51),0.2008419193497864
568987,1,34899,182,0,Cluster 0 (com=0.51),0.32880376289093016
