id_student,ciclo,id_assessment,total_clicks,cluster,perfil,silhueta
105939,1,34899,265,1,Cluster 1 (com=0.69),0.4029897146647577
107455,1,34899,252,0,Cluster 0 (com=0.50),0.46105279933969223
109577,1,34899,143,0,Cluster 0 (com=0.50),0.36867718232739044
110820,1,34899,471,0,Cluster 0 (com=0.50),0.47601376260669687
113702,1,34899,973,0,Cluster 0 (com=0.50),0.5549702566025564
116529,1,34899,11,1,Cluster 1 (com=0.69),0.4290260997506544
119310,1,34899,232,0,Cluster 0 (com=0.50),0.07790688360141172
119865,1,34899,410,0,Cluster 0 (com=0.50),0.28552028755509307
125063,1,34899,490,0,Cluster 0 (com=0.50),0.22576582507467272
129907,1,34899,639,1,Cluster 1 (com=0.69),0.22974505289274202
131597,1,34899,60,0,Cluster 0 (com=0.50),0.4604247344029655
132423,1,34899,278,0,Cluster 0 (com=0.50),0.36073740920317443
132475,1,34899,590,0,Cluster 0 (com=0.50),0.5162555039941557
135280,1,34899,863,0,Cluster 0 (com=0.50),0.17409730778581434
136944,1,34899,6,1,Cluster 1 (com=0.69),0.11974486710670344
139206,1,34899,627,0,Cluster 0 (com=0.50),0.471686544740979
142310,1,34899,244,0,Cluster 0 (com=0.50),0.5574831380394709
143755,1,34899,1129,0,Cluster 0 (com=0.50),0.3211679896609059
144959,1,34899,66,1,Cluster 1 (com=0.69),0.014091582120113766
149178,1,34899,532,0,Cluster 0 (com=0.50),0.5792737021707969
150282,1,34899,168,0,Cluster 0 (com=0.50),0.23598065601033524
152524,1,34899,964,0,Cluster 0 (com=0.50),0.5973002042090436
152917,1,34899,694,0,Cluster 0 (com=0.50),0.2861066007080425
155938,1,34899,557,0,Cluster 0 (com=0.50),0.4861423833627383
157225,1,34899,201,1,Cluster 1 (com=0.69),0.30857973645881237
159906,1,34899,266,0,Cluster 0 (com=0.50),0.3232076320484709
159947,1,34899,129,1,Cluster 1 (com=0.69),0.4878151798008655
164148,1,34899,306,1,Cluster 1 (com=0.69),0.3366355594006267
166123,1,34899,339,0,Cluster 0 (com=0.50),0.06927969651071461
169596,1,34899,336,0,Cluster 0 (com=0.50),0.20526104997437364
170874,1,34899,336,0,Cluster 0 (com=0.50),0.44483556551177655
172493,1,34899,458,1,Cluster 1 (com=0.69),0.1788659922621839
177492,1,34899,908,0,Cluster 0 (com=0.50),0.5615511325151734
184627,1,34899,315,1,Cluster 1 (com=0.69),0.45567027864755316
184720,1,34899,323,0,Cluster 0 (com=0.50),0.47565700386180476
185994,1,34899,330,0,Cluster 0 (com=0.50),0.46288511778519315
191504,1,34899,178,0,Cluster 0 (com=0.50),0.34208613658233844
194163,1,34899,369,0,Cluster 0 (com=0.50),0.0748965795503035
195246,1,34899,558,0,Cluster 0 (com=0.50),0.5947681938917764
195552,1,34899,474,0,Cluster 0 (com=0.50),0.5043829924919002
199009,1,34899,354,0,Cluster 0 (com=0.50),0.41428832723038383
204117,1,34899,386,0,Cluster 0 (com=0.50),0.20611329953785276
226955,1,34899,721,0,Cluster 0 (com=0.50),0.5928456599436069
228633,1,34899,602,0,Cluster 0 (com=0.50),0.5783979902540981
229498,1,34899,682,0,Cluster 0 (com=0.50),0.513783517357293
230947,1,34899,101,0,Cluster 0 (com=0.50),0.1114444729283902
232173,1,34899,1155,0,Cluster 0 (com=0.50),0.4115246062929105
234661,1,34899,466,0,Cluster 0 (com=0.50),0.5360694821470362
235747,1,34899,136,1,Cluster 1 (com=0.69),0.4633747733960216
235768,1,34899,410,1,Cluster 1 (com=0.69),0.26462651380494295
235971,1,34899,693,0,Cluster 0 (com=0.50),0.4359130148804342
236090,1,34899,558,0,Cluster 0 (com=0.50),0.4826695493566814
237891,1,34899,217,0,Cluster 0 (com=0.50),0.05434974944364709
249357,1,34899,410,1,Cluster 1 (com=0.69),0.4665347275205148
251166,1,34899,560,0,Cluster 0 (com=0.50),0.5717065430606549
253633,1,34899,370,0,Cluster 0 (com=0.50),0.4951976653787989
253763,1,34899,1234,0,Cluster 0 (com=0.50),0.5831842463671447
258245,1,34899,377,0,Cluster 0 (com=0.50),0.2533613855348012
258509,1,34899,311,1,Cluster 1 (com=0.69),0.06860234140539927
258978,1,34899,343,0,Cluster 0 (com=0.50),0.4938501155963487
261863,1,34899,228,0,Cluster 0 (com=0.50),0.2275302988096894
262025,1,34899,349,1,Cluster 1 (com=0.69),0.49991421250098467
262394,1,34899,156,0,Cluster 0 (com=0.50),0.34511043140375297
263862,1,34899,262,1,Cluster 1 (com=0.69),0.06254487510732548
265497,1,34899,400,0,Cluster 0 (com=0.50),0.35168331831995475
268823,1,34899,48,1,Cluster 1 (com=0.69),0.4665347275205148
269584,1,34899,140,0,Cluster 0 (com=0.50),0.17776108950494082
270421,1,34899,124,1,Cluster 1 (com=0.69),0.1520259652390815
275127,1,34899,184,0,Cluster 0 (com=0.50),0.363624140707935
277384,1,34899,602,0,Cluster 0 (com=0.50),0.3863386263862091
278380,1,34899,564,0,Cluster 0 (com=0.50),0.49990677518855137
279440,1,34899,674,0,Cluster 0 (com=0.50),0.2987479540790908
279653,1,34899,534,0,Cluster 0 (com=0.50),0.54414734772657
279883,1,34899,136,0,Cluster 0 (com=0.50),0.4536796557994389
281134,1,34899,420,0,Cluster 0 (com=0.50),0.5619091166231761
282849,1,34899,614,0,Cluster 0 (com=0.50),0.5942725666408439
283402,1,34899,1046,0,Cluster 0 (com=0.50),0.47532086277061
286778,1,34899,398,1,Cluster 1 (com=0.69),0.028009792838593315
287079,1,34899,109,0,Cluster 0 (com=0.50),0.526498581568603
287258,1,34899,446,0,Cluster 0 (com=0.50),0.5146799901111712
289247,1,34899,286,0,Cluster 0 (com=0.50),0.5806254724619195
294112,1,34899,910,0,Cluster 0 (com=0.50),0.3581806095662249
294219,1,34899,1512,0,Cluster 0 (com=0.50),0.5668469072186532
294920,1,34899,1025,0,Cluster 0 (com=0.50),0.25226191680196125
294929,1,34899,800,0,Cluster 0 (com=0.50),0.2034300013687511
297218,1,34899,321,0,Cluster 0 (com=0.50),0.26666741726229287
297341,1,34899,720,0,Cluster 0 (com=0.50),0.3126678717292591
301074,1,34899,463,0,Cluster 0 (com=0.50),0.37824530706748066
301561,1,34899,354,0,Cluster 0 (com=0.50),0.288466564643967
305064,1,34899,1013,0,Cluster 0 (com=0.50),0.5926030210885544
305659,1,34899,198,0,Cluster 0 (com=0.50),0.4932466325844486
310205,1,34899,739,0,Cluster 0 (com=0.50),0.47335323247472416
312126,1,34899,510,0,Cluster 0 (com=0.50),0.3942159920724781
312231,1,34899,139,0,Cluster 0 (com=0.50),0.33691364880708163
312960,1,34899,27,1,Cluster 1 (com=0.69),0.1348650316160384
315795,1,34899,284,0,Cluster 0 (com=0.50),0.3166014456562277
316082,1,34899,112,1,Cluster 1 (com=0.69),0.33464533149213954
318139,1,34899,515,0,Cluster 0 (com=0.50),0.5190142407945435
318147,1,34899,558,0,Cluster 0 (com=0.50),0.353533026401776
319073,1,34899,589,0,Cluster 0 (com=0.50),0.5922734676306908
320133,1,34899,997,0,Cluster 0 (com=0.50),0.584903307863316
320612,1,34899,698,0,Cluster 0 (com=0.50),0.5787434484382079
322499,1,34899,124,0,Cluster 0 (com=0.50),0.3476975297842246
328797,1,34899,212,1,Cluster 1 (com=0.69),0.4665347275205148
331789,1,34899,206,1,Cluster 1 (com=0.69),0.1306719830555774
332237,1,34899,23,0,Cluster 0 (com=0.50),0.25007612651721367
333993,1,34899,584,0,Cluster 0 (com=0.50),0.5454645220813527
334224,1,34899,96,0,Cluster 0 (com=0.50),0.5716709742890148
335095,1,34899,495,0,Cluster 0 (com=0.50),0.2016376427839366
337000,1,34899,414,0,Cluster 0 (com=0.50),0.5272602995205027
338689,1,34899,40,0,Cluster 0 (com=0.50),0.4681599922851452
338806,1,34899,31,1,Cluster 1 (com=0.69),0.3968317284510672
339519,1,34899,452,0,Cluster 0 (com=0.50),0.31558591553466836
340831,1,34899,55,1,Cluster 1 (com=0.69),0.05443372793565546
341093,1,34899,117,0,Cluster 0 (com=0.50),0.3062435643246591
341457,1,34899,591,0,Cluster 0 (com=0.50),0.14758726366826116
341629,1,34899,381,0,Cluster 0 (com=0.50),0.5242421339326905
343709,1,34899,132,0,Cluster 0 (com=0.50),0.5364914384476719
345271,1,34899,2534,0,Cluster 0 (com=0.50),0.5627885462645116
347197,1,34899,692,0,Cluster 0 (com=0.50),0.5202699757119806
348108,1,34899,207,1,Cluster 1 (com=0.69),-0.014081855964869059
348324,1,34899,380,0,Cluster 0 (com=0.50),0.5808702230577135
349515,1,34899,385,0,Cluster 0 (com=0.50),0.5911244239473635
351147,1,34899,261,0,Cluster 0 (com=0.50),0.5798264536689819
354698,1,34899,220,1,Cluster 1 (com=0.69),0.21949767644292828
355293,1,34899,212,1,Cluster 1 (com=0.69),0.5187891622861064
364066,1,34899,954,0,Cluster 0 (com=0.50),0.40692052992739663
366140,1,34899,1052,0,Cluster 0 (com=0.50),0.5833536335683889
367151,1,34899,533,1,Cluster 1 (com=0.69),0.12544148524613785
369242,1,34899,230,0,Cluster 0 (com=0.50),0.33903591316862375
369450,1,34899,612,0,Cluster 0 (com=0.50),0.5136691742417782
369644,1,34899,758,0,Cluster 0 (com=0.50),0.3537511474426614
370735,1,34899,352,0,Cluster 0 (com=0.50),0.46815835650386795
372345,1,34899,518,0,Cluster 0 (com=0.50),0.20605362678277858
372509,1,34899,24,0,Cluster 0 (com=0.50),0.2174964894898478
372511,1,34899,153,1,Cluster 1 (com=0.69),0.32589689477385225
374353,1,34899,696,0,Cluster 0 (com=0.50),0.28573980644536795
375527,1,34899,105,1,Cluster 1 (com=0.69),0.2543653700753512
378705,1,34899,341,0,Cluster 0 (com=0.50),0.24781252827245276
378946,1,34899,1083,0,Cluster 0 (com=0.50),0.5339706630135457
379278,1,34899,1209,0,Cluster 0 (com=0.50),0.5405460482781417
379311,1,34899,160,0,Cluster 0 (com=0.50),0.51385212772526
379563,1,34899,86,1,Cluster 1 (com=0.69),0.43249818291393877
380952,1,34899,257,0,Cluster 0 (com=0.50),0.3823943398800558
381257,1,34899,778,0,Cluster 0 (com=0.50),0.3514413178706895
381414,1,34899,174,0,Cluster 0 (com=0.50),0.3955955029534374
381428,1,34899,502,0,Cluster 0 (com=0.50),0.5783065124920471
381529,1,34899,435,0,Cluster 0 (com=0.50),0.203816608519994
383445,1,34899,143,0,Cluster 0 (com=0.50),0.5655524556990212
383602,1,34899,632,0,Cluster 0 (com=0.50),0.4173019570949954
383629,1,34899,58,1,Cluster 1 (com=0.69),0.4918742871236036
384107,1,34899,567,0,Cluster 0 (com=0.50),0.32617165706897355
386121,1,34899,185,0,Cluster 0 (com=0.50),0.2846662756713185
386389,1,34899,291,0,Cluster 0 (com=0.50),0.4751013205243965
386956,1,34899,475,0,Cluster 0 (com=0.50),0.2140856059605806
389853,1,34899,386,0,Cluster 0 (com=0.50),0.2247078088391451
390070,1,34899,361,1,Cluster 1 (com=0.69),0.38660666774438146
393141,1,34899,645,0,Cluster 0 (com=0.50),0.35779909440090213
395758,1,34899,277,1,Cluster 1 (com=0.69),0.06877249135345086
396683,1,34899,1038,0,Cluster 0 (com=0.50),0.5715943238537727
396834,1,34899,70,0,Cluster 0 (com=0.50),0.29437838427118085
396907,1,34899,424,0,Cluster 0 (com=0.50),0.41069355169214466
397219,1,34899,830,0,Cluster 0 (com=0.50),0.533240501476537
397292,1,34899,115,1,Cluster 1 (com=0.69),0.2632985441848907
397671,1,34899,782,0,Cluster 0 (com=0.50),0.5368999737895365
398550,1,34899,160,0,Cluster 0 (com=0.50),0.3924288729577126
398630,1,34899,123,1,Cluster 1 (com=0.69),0.4513547110755807
399429,1,34899,732,0,Cluster 0 (com=0.50),0.3940974395559432
402695,1,34899,227,1,Cluster 1 (com=0.69),0.3803170850836564
405193,1,34899,729,0,Cluster 0 (com=0.50),0.3613692828873405
407232,1,34899,1067,0,Cluster 0 (com=0.50),0.5715137691332133
408499,1,34899,670,0,Cluster 0 (com=0.50),0.4890515914181409
410407,1,34899,889,0,Cluster 0 (com=0.50),0.3903787596665959
410883,1,34899,244,1,Cluster 1 (com=0.69),0.2745406755164931
411304,1,34899,241,1,Cluster 1 (com=0.69),0.43852614182362215
412353,1,34899,1925,0,Cluster 0 (com=0.50),0.5776449483024959
413180,1,34899,80,1,Cluster 1 (com=0.69),0.2727171099013103
413709,1,34899,226,0,Cluster 0 (com=0.50),0.506589043766688
413949,1,34899,505,1,Cluster 1 (com=0.69),0.07770460102334556
416199,1,34899,218,0,Cluster 0 (com=0.50),0.27590555390562993
416407,1,34899,465,0,Cluster 0 (com=0.50),0.3182795804730981
418201,1,34899,781,0,Cluster 0 (com=0.50),0.5376108892654294
419059,1,34899,173,0,Cluster 0 (com=0.50),0.4157449903387028
419081,1,34899,209,0,Cluster 0 (com=0.50),0.38985894656844
420834,1,34899,900,0,Cluster 0 (com=0.50),0.5980326755028306
421070,1,34899,85,1,Cluster 1 (com=0.69),0.19601600130153407
423210,1,34899,142,1,Cluster 1 (com=0.69),0.452108185030936
423488,1,34899,553,0,Cluster 0 (com=0.50),0.3860218777014964
423781,1,34899,438,1,Cluster 1 (com=0.69),0.38695754451341074
427256,1,34899,677,0,Cluster 0 (com=0.50),0.48948521816101886
429832,1,34899,48,0,Cluster 0 (com=0.50),0.1662667450217435
431139,1,34899,157,0,Cluster 0 (com=0.50),0.3219275657797733
434476,1,34899,1363,0,Cluster 0 (com=0.50),0.5448096529873173
438063,1,34899,404,0,Cluster 0 (com=0.50),0.5123328397310324
438644,1,34899,111,0,Cluster 0 (com=0.50),0.3770199015913778
439950,1,34899,174,1,Cluster 1 (com=0.69),0.43184470095621746
439995,1,34899,292,0,Cluster 0 (com=0.50),0.40669926619502034
440818,1,34899,1279,0,Cluster 0 (com=0.50),0.534053565900299
441165,1,34899,372,0,Cluster 0 (com=0.50),0.4607182206304343
441421,1,34899,524,0,Cluster 0 (com=0.50),0.4842153368329246
442199,1,34899,204,0,Cluster 0 (com=0.50),0.2687827641316095
442347,1,34899,438,0,Cluster 0 (com=0.50),0.2566607869999449
442563,1,34899,290,0,Cluster 0 (com=0.50),0.4378064767042602
442802,1,34899,526,0,Cluster 0 (com=0.50),0.5961118433292238
443151,1,34899,167,0,Cluster 0 (com=0.50),0.5696626131006511
443514,1,34899,145,1,Cluster 1 (com=0.69),0.3564281327094571
443696,1,34899,539,0,Cluster 0 (com=0.50),0.4585675020304025
444011,1,34899,234,0,Cluster 0 (com=0.50),0.2668109401450186
444619,1,34899,97,1,Cluster 1 (com=0.69),0.45376581420003453
444907,1,34899,448,1,Cluster 1 (com=0.69),0.12194747276237745
445686,1,34899,231,0,Cluster 0 (com=0.50),0.5102012177764255
464522,1,34899,376,1,Cluster 1 (com=0.69),0.39477395090236317
465009,1,34899,142,0,Cluster 0 (com=0.50),0.16203575463543934
465078,1,34899,828,0,Cluster 0 (com=0.50),0.24293437843842616
465121,1,34899,246,0,Cluster 0 (com=0.50),0.5180994312321265
465294,1,34899,299,0,Cluster 0 (com=0.50),0.3813014660311359
466120,1,34899,521,0,Cluster 0 (com=0.50),0.382057638117015
466807,1,34899,27,0,Cluster 0 (com=0.50),0.33490257125884115
466987,1,34899,331,0,Cluster 0 (com=0.50),0.30386739114007
467363,1,34899,419,0,Cluster 0 (com=0.50),0.5530750284039321
469499,1,34899,844,0,Cluster 0 (com=0.50),0.6002098043828421
471284,1,34899,356,1,Cluster 1 (com=0.69),0.5205798120333742
474667,1,34899,340,0,Cluster 0 (com=0.50),0.4793430799382524
475015,1,34899,644,0,Cluster 0 (com=0.50),0.5272817191701478
476401,1,34899,656,0,Cluster 0 (com=0.50),0.3429424263453891
476629,1,34899,838,0,Cluster 0 (com=0.50),0.6030750628001771
477833,1,34899,133,0,Cluster 0 (com=0.50),0.28937235112980453
479939,1,34899,763,0,Cluster 0 (com=0.50),0.5510901753196253
480303,1,34899,782,0,Cluster 0 (com=0.50),0.32347423397773073
481240,1,34899,35,1,Cluster 1 (com=0.69),0.4665347275205148
481717,1,34899,901,0,Cluster 0 (com=0.50),0.5785912772614802
482644,1,34899,210,0,Cluster 0 (com=0.50),0.48807779732751344
483037,1,34899,443,0,Cluster 0 (com=0.50),0.20066710514966582
483656,1,34899,460,0,Cluster 0 (com=0.50),0.5428346683400768
484010,1,34899,340,0,Cluster 0 (com=0.50),0.543910381900147
484494,1,34899,209,0,Cluster 0 (com=0.50),0.15942432166105697
484594,1,34899,1474,0,Cluster 0 (com=0.50),0.5938185847742662
485228,1,34899,678,0,Cluster 0 (com=0.50),0.45490373435189
486087,1,34899,433,0,Cluster 0 (com=0.50),0.28148953360835677
486964,1,34899,115,0,Cluster 0 (com=0.50),0.5236947812297268
488525,1,34899,273,0,Cluster 0 (com=0.50),0.46899736449153534
489553,1,34899,145,0,Cluster 0 (com=0.50),0.3721160431853303
490297,1,34899,65,1,Cluster 1 (com=0.69),0.20152894847049738
491077,1,34899,302,0,Cluster 0 (com=0.50),0.5583100665939517
491126,1,34899,575,0,Cluster 0 (com=0.50),0.39249162801537374
491863,1,34899,439,0,Cluster 0 (com=0.50),0.2724997830369239
491959,1,34899,468,0,Cluster 0 (com=0.50),0.12302306911627807
492024,1,34899,309,0,Cluster 0 (com=0.50),0.2973802083340947
492557,1,34899,16,0,Cluster 0 (com=0.50),0.32015086106067275
493793,1,34899,286,0,Cluster 0 (com=0.50),0.25361762528128723
494046,1,34899,255,0,Cluster 0 (com=0.50),0.38209342886035746
494184,1,34899,217,0,Cluster 0 (com=0.50),0.46676533623214705
496493,1,34899,344,0,Cluster 0 (com=0.50),0.17026950792731999
497415,1,34899,944,0,Cluster 0 (com=0.50),0.26013913377856157
498442,1,34899,515,0,Cluster 0 (com=0.50),0.41558722129778963
499244,1,34899,311,0,Cluster 0 (com=0.50),0.38892718392116316
499404,1,34899,296,0,Cluster 0 (com=0.50),0.19181567663245275
500068,1,34899,325,0,Cluster 0 (com=0.50),0.26899909475904354
500618,1,34899,398,0,Cluster 0 (com=0.50),0.5735425373720621
501444,1,34899,412,0,Cluster 0 (com=0.50),0.11137196430780748
501897,1,34899,59,0,Cluster 0 (com=0.50),0.5063949043682318
502011,1,34899,768,0,Cluster 0 (com=0.50),0.5564160986907508
503684,1,34899,57,0,Cluster 0 (com=0.50),0.06436876261906901
505773,1,34899,985,0,Cluster 0 (com=0.50),0.5636831945376216
506705,1,34899,260,0,Cluster 0 (com=0.50),0.5040413358749518
507311,1,34899,254,0,Cluster 0 (com=0.50),0.49728119337408805
507743,1,34899,688,0,Cluster 0 (com=0.50),0.4718123209709046
507935,1,34899,1167,0,Cluster 0 (com=0.50),0.38075890537946977
508626,1,34899,1208,0,Cluster 0 (com=0.50),0.5405075217871314
509536,1,34899,738,0,Cluster 0 (com=0.50),0.27778450522994
511309,1,34899,511,0,Cluster 0 (com=0.50),0.46027172085803175
511350,1,34899,22,1,Cluster 1 (com=0.69),0.4665347275205148
511981,1,34899,464,0,Cluster 0 (com=0.50),0.5816687332248812
513272,1,34899,79,1,Cluster 1 (com=0.69),0.4738100431109362
513422,1,34899,137,0,Cluster 0 (com=0.50),0.5182316927097624
513428,1,34899,183,0,Cluster 0 (com=0.50),0.13157372947826068
514078,1,34899,1024,0,Cluster 0 (com=0.50),0.2809255649103503
514556,1,34899,617,0,Cluster 0 (com=0.50),0.5441200552701945
516602,1,34899,237,0,Cluster 0 (com=0.50),0.457858092797617
517551,1,34899,127,0,Cluster 0 (com=0.50),0.3795449862805988
519115,1,34899,189,0,Cluster 0 (com=0.50),0.16107162508098224
521032,1,34899,295,0,Cluster 0 (com=0.50),0.42378618851001754
521115,1,34899,317,1,Cluster 1 (com=0.69),-0.029703156252142697
521153,1,34899,92,0,Cluster 0 (com=0.50),0.0219348219236628
522082,1,34899,484,0,Cluster 0 (com=0.50),0.5059656963318326
523017,1,34899,344,0,Cluster 0 (com=0.50),0.4522335090744922
523249,1,34899,347,0,Cluster 0 (com=0.50),0.02148611902266547
524827,1,34899,511,0,Cluster 0 (com=0.50),0.33196356423862045
526721,1,34899,865,0,Cluster 0 (com=0.50),0.5076992573310497
526819,1,34899,19,0,Cluster 0 (com=0.50),0.04795925336297299
527619,1,34899,83,0,Cluster 0 (com=0.50),0.3645538684762002
529693,1,34899,486,1,Cluster 1 (com=0.69),0.09492266746524199
529991,1,34899,165,1,Cluster 1 (com=0.69),0.05478601248164039
530148,1,34899,474,0,Cluster 0 (com=0.50),0.32754731009793764
531018,1,34899,575,0,Cluster 0 (com=0.50),0.4763527262554205
531871,1,34899,430,1,Cluster 1 (com=0.69),0.42964786689813256
532254,1,34899,819,0,Cluster 0 (com=0.50),0.17425935663582123
533418,1,34899,842,0,Cluster 0 (com=0.50),0.5955237043714782
534018,1,34899,440,0,Cluster 0 (com=0.50),0.47520768543294756
534112,1,34899,364,0,Cluster 0 (com=0.50),0.4150141964708537
534457,1,34899,270,0,Cluster 0 (com=0.50),0.45137661212441593
535542,1,34899,474,0,Cluster 0 (com=0.50),0.5030720836126941
535997,1,34899,203,0,Cluster 0 (com=0.50),0.4007949312015527
536351,1,34899,438,0,Cluster 0 (com=0.50),0.48246873786336975
536475,1,34899,473,0,Cluster 0 (com=0.50),0.37815402513552443
536963,1,34899,633,0,Cluster 0 (com=0.50),0.575750288073138
537322,1,34899,270,0,Cluster 0 (com=0.50),0.027158115175030598
537606,1,34899,264,1,Cluster 1 (com=0.69),0.4958556558187956
537811,1,34899,2515,0,Cluster 0 (com=0.50),0.5735867309967702
539308,1,34899,358,0,Cluster 0 (com=0.50),0.4681997182725641
539945,1,34899,158,0,Cluster 0 (com=0.50),0.32010353517883683
540723,1,34899,894,0,Cluster 0 (com=0.50),0.5112715070824987
541532,1,34899,461,0,Cluster 0 (com=0.50),0.37551263105637245
541921,1,34899,869,0,Cluster 0 (com=0.50),0.5709449685638599
542202,1,34899,991,0,Cluster 0 (com=0.50),0.3033558363271943
542550,1,34899,506,0,Cluster 0 (com=0.50),0.5337636138403236
543010,1,34899,846,0,Cluster 0 (com=0.50),0.2257137242077428
543432,1,34899,588,0,Cluster 0 (com=0.50),0.46847099581413193
544141,1,34899,176,1,Cluster 1 (com=0.69),0.2042455921153282
544745,1,34899,447,0,Cluster 0 (com=0.50),0.5851826283515549
545164,1,34899,315,0,Cluster 0 (com=0.50),0.3313421019674443
545962,1,34899,895,0,Cluster 0 (com=0.50),0.28704576377256813
546547,1,34899,311,1,Cluster 1 (com=0.69),0.27080361418697396
546645,1,34899,666,0,Cluster 0 (com=0.50),0.5943369211926149
547347,1,34899,76,1,Cluster 1 (com=0.69),0.4665347275205148
549219,1,34899,578,0,Cluster 0 (com=0.50),0.13644091186987806
549321,1,34899,179,1,Cluster 1 (com=0.69),0.1298153867046508
549523,1,34899,197,0,Cluster 0 (com=0.50),0.5138752623679081
549847,1,34899,530,0,Cluster 0 (com=0.50),0.2558238805201584
550420,1,34899,376,0,Cluster 0 (com=0.50),0.5755249640350821
550703,1,34899,834,0,Cluster 0 (com=0.50),0.5747729211701422
552173,1,34899,1364,0,Cluster 0 (com=0.50),0.5949741132040324
553031,1,34899,503,0,Cluster 0 (com=0.50),0.2266688571368501
553284,1,34899,605,0,Cluster 0 (com=0.50),0.5499731079713619
553813,1,34899,98,1,Cluster 1 (com=0.69),0.1736119660343845
554063,1,34899,572,0,Cluster 0 (com=0.50),0.4501228965738718
554525,1,34899,1275,0,Cluster 0 (com=0.50),0.5448849004086509
555049,1,34899,684,0,Cluster 0 (com=0.50),0.2433427416009096
555827,1,34899,200,0,Cluster 0 (com=0.50),0.4314334329145552
556126,1,34899,69,0,Cluster 0 (com=0.50),0.5023277938328815
557085,1,34899,614,0,Cluster 0 (com=0.50),0.5908887589765488
557290,1,34899,690,0,Cluster 0 (com=0.50),0.5792062510599522
557792,1,34899,173,0,Cluster 0 (com=0.50),0.5191934683357669
557830,1,34899,348,0,Cluster 0 (com=0.50),0.5062455687517495
558044,1,34899,293,0,Cluster 0 (com=0.50),0.5777432153752923
558342,1,34899,271,0,Cluster 0 (com=0.50),0.050391275832706875
558764,1,34899,664,0,Cluster 0 (com=0.50),0.38779207659818377
560047,1,34899,207,0,Cluster 0 (com=0.50),0.4709415497261142
560459,1,34899,251,0,Cluster 0 (com=0.50),0.5422257738528373
560645,1,34899,721,0,Cluster 0 (com=0.50),0.3378755466720647
560765,1,34899,486,0,Cluster 0 (com=0.50),0.5464386775057544
561231,1,34899,527,0,Cluster 0 (com=0.50),0.3542638995346302
562754,1,34899,822,0,Cluster 0 (com=0.50),0.39402960407893745
562990,1,34899,351,0,Cluster 0 (com=0.50),0.12518723062246498
563108,1,34899,157,0,Cluster 0 (com=0.50),0.0139847149301591
563414,1,34899,1032,0,Cluster 0 (com=0.50),0.4017321448144143
564243,1,34899,567,0,Cluster 0 (com=0.50),0.48182885344599974
564617,1,34899,1364,0,Cluster 0 (com=0.50),0.5408298168133523
564770,1,34899,176,0,Cluster 0 (com=0.50),0.3380555940159521
564821,1,34899,146,0,Cluster 0 (com=0.50),0.10961629261591609
564933,1,34899,476,1,Cluster 1 (com=0.69),0.14014182145032436
565017,1,34899,1239,0,Cluster 0 (com=0.50),0.45048936264086764
566823,1,34899,38,0,Cluster 0 (com=0.50),0.32132532103356853
568987,1,34899,182,0,Cluster 0 (com=0.50),0.3169972963790899
