id_student,ciclo,id_assessment,total_clicks,cluster,perfil,silhueta
287258,1,34899,446,0,Adiantado,0.07880707319914172
289247,1,34899,286,2,Equilibrado,0.2215728344957345
294112,1,34899,910,2,Equilibrado,0.10849657229625789
294219,1,34899,1512,2,Equilibrado,0.25901482541753884
294920,1,34899,1025,2,Equilibrado,0.41807596714121725
294929,1,34899,800,2,Equilibrado,0.43447916067708703
297218,1,34899,321,2,Equilibrado,0.44389774831798756
297341,1,34899,720,0,Adiantado,0.20755423079281193
301074,1,34899,463,2,Equilibrado,0.054236614908442345
301561,1,34899,354,0,Adiantado,0.18265168294977183
305064,1,34899,1013,2,Equilibrado,0.18046772886346252
305659,1,34899,198,0,Adiantado,0.3893946854747966
310205,1,34899,739,2,Equilibrado,0.3968044666641748
312126,1,34899,510,2,Equilibrado,0.37829439155590694
312231,1,34899,139,2,Equilibrado,0.1984688507350257
312960,1,34899,27,2,Equilibrado,0.12392371655319254
315795,1,34899,284,0,Adiantado,-0.0013666908460580295
316082,1,34899,112,1,Tardio,0.24205907608225152
318139,1,34899,515,0,Adiantado,0.23915135741190868
318147,1,34899,558,2,Equilibrado,0.4474685665442267
319073,1,34899,589,2,Equilibrado,0.17044599429807059
320133,1,34899,997,2,Equilibrado,0.229453066722795
320612,1,34899,698,2,Equilibrado,0.22068923751745653
322499,1,34899,124,2,Equilibrado,0.15248629541508327
328797,1,34899,212,1,Tardio,0.4884590383564046
331789,1,34899,206,2,Equilibrado,0.11020806295682932
332237,1,34899,23,2,Equilibrado,0.19410245264148995
333993,1,34899,584,0,Adiantado,0.24106615610059667
334224,1,34899,96,0,Adiantado,0.10848373867803056
335095,1,34899,495,2,Equilibrado,0.4216658512842883
337000,1,34899,414,0,Adiantado,0.24683026279283984
338689,1,34899,40,2,Equilibrado,0.014102646666946616
338806,1,34899,31,1,Tardio,0.31974392415095154
339519,1,34899,452,0,Adiantado,0.2838816164978561
340831,1,34899,55,2,Equilibrado,0.22655208169837002
341093,1,34899,117,0,Adiantado,0.20654021233616643
341457,1,34899,591,0,Adiantado,-0.004979250206279562
341629,1,34899,381,0,Adiantado,0.28925060003388703
343709,1,34899,132,0,Adiantado,0.043249043093879246
345271,1,34899,2534,2,Equilibrado,0.21187934976561706
347197,1,34899,692,0,Adiantado,0.3735801394256138
348108,1,34899,207,2,Equilibrado,0.238537170499122
348324,1,34899,380,0,Adiantado,0.018895654132443318
349515,1,34899,385,0,Adiantado,0.043687414347018595
351147,1,34899,261,0,Adiantado,0.0545833575080944
354698,1,34899,220,1,Tardio,0.1660504467792319
355293,1,34899,212,1,Tardio,0.5445110290040169
364066,1,34899,954,2,Equilibrado,0.4554547322618642
366140,1,34899,1052,2,Equilibrado,0.2295496341005902
367151,1,34899,533,1,Tardio,-0.028741821556261236
369242,1,34899,230,2,Equilibrado,0.1963843736536615
369450,1,34899,612,2,Equilibrado,0.3118197085917579
369644,1,34899,758,0,Adiantado,0.03263613947708612
370735,1,34899,352,0,Adiantado,-0.034436078380745555
372345,1,34899,518,2,Equilibrado,0.4129796637506066
372509,1,34899,24,0,Adiantado,0.21896521636548721
372511,1,34899,153,1,Tardio,0.19179347580274686
374353,1,34899,696,2,Equilibrado,0.40123987602154043
375527,1,34899,105,1,Tardio,0.053974261099619364
378705,1,34899,341,2,Equilibrado,0.3088393836204211
378946,1,34899,1083,2,Equilibrado,0.3584254465540324
379278,1,34899,1209,2,Equilibrado,0.31787538810398913
379311,1,34899,160,0,Adiantado,0.26295435592937283
379563,1,34899,86,1,Tardio,0.3751016147447968
380952,1,34899,257,2,Equilibrado,0.34563014803193526
381257,1,34899,778,2,Equilibrado,0.28087820216846743
381414,1,34899,174,2,Equilibrado,0.4040910408404688
381428,1,34899,502,2,Equilibrado,0.19062526922924014
381529,1,34899,435,0,Adiantado,0.06421880754494641
383445,1,34899,143,0,Adiantado,0.1891497986734333
383602,1,34899,632,0,Adiantado,0.03616628994208961
383629,1,34899,58,1,Tardio,0.5065737679824206
384107,1,34899,567,2,Equilibrado,0.24887259735926254
386121,1,34899,185,0,Adiantado,0.3507250580042724
386389,1,34899,291,2,Equilibrado,0.423384245005812
386956,1,34899,475,0,Adiantado,0.323456429544989
389853,1,34899,386,0,Adiantado,-0.02442207527332656
390070,1,34899,361,1,Tardio,0.27441207392992795
393141,1,34899,645,0,Adiantado,0.15351430985692455
395758,1,34899,277,1,Tardio,-0.06282302958052116
396683,1,34899,1038,2,Equilibrado,0.1220702543550325
396834,1,34899,70,2,Equilibrado,0.3913743204944373
396907,1,34899,424,0,Adiantado,0.38753832691091905
397219,1,34899,830,2,Equilibrado,0.29501397232712706
397292,1,34899,115,1,Tardio,0.26178086810585516
397671,1,34899,782,2,Equilibrado,0.28830911154280886
398550,1,34899,160,0,Adiantado,0.3759752291546601
398630,1,34899,123,1,Tardio,0.39750723829269
399429,1,34899,732,2,Equilibrado,0.26528289152846013
402695,1,34899,227,1,Tardio,0.39316827573735463
405193,1,34899,729,0,Adiantado,0.047239867608474186
407232,1,34899,1067,2,Equilibrado,0.08359915571571397
408499,1,34899,670,2,Equilibrado,0.11123788498066116
410407,1,34899,889,2,Equilibrado,0.457217140988805
410883,1,34899,244,1,Tardio,0.24422725101211135
411304,1,34899,241,1,Tardio,0.3781412182352954
412353,1,34899,1925,2,Equilibrado,0.15856786413369026
413180,1,34899,80,1,Tardio,0.13117118149672027
413709,1,34899,226,2,Equilibrado,0.33508641106359566
413949,1,34899,505,2,Equilibrado,0.08594177466891435
416199,1,34899,218,0,Adiantado,0.3111777191729892
416407,1,34899,465,0,Adiantado,0.3117664719628355
418201,1,34899,781,2,Equilibrado,0.37343228567805575
419059,1,34899,173,0,Adiantado,0.23418425626118183
419081,1,34899,209,0,Adiantado,0.18534181283448595
420834,1,34899,900,0,Adiantado,0.09895796697628884
421070,1,34899,85,1,Tardio,0.13355294972776835
423210,1,34899,142,1,Tardio,0.41940430375336507
423488,1,34899,553,2,Equilibrado,0.13202233644790165
423781,1,34899,438,1,Tardio,0.2741911121714787
427256,1,34899,677,0,Adiantado,0.26203066021067967
429832,1,34899,48,2,Equilibrado,0.3778433593849108
431139,1,34899,157,2,Equilibrado,0.06306090266960003
434476,1,34899,1363,2,Equilibrado,0.3352562929910439
438063,1,34899,404,0,Adiantado,0.3902772631928517
438644,1,34899,111,0,Adiantado,0.11481797249756974
439950,1,34899,174,1,Tardio,0.45687405444147533
439995,1,34899,292,2,Equilibrado,0.26668338143411596
440818,1,34899,1279,2,Equilibrado,0.2895304551182394
441165,1,34899,372,2,Equilibrado,0.4248714121566511
441421,1,34899,524,2,Equilibrado,0.3184020334312089
442199,1,34899,204,2,Equilibrado,0.29831032159799675
442347,1,34899,438,2,Equilibrado,0.05796707063873484
442563,1,34899,290,2,Equilibrado,0.1879694071330108
442802,1,34899,526,0,Adiantado,-0.035995930686914125
443151,1,34899,167,2,Equilibrado,0.30205245976405454
443514,1,34899,145,1,Tardio,0.3084451006553699
443696,1,34899,539,2,Equilibrado,0.19825931700005706
444011,1,34899,234,2,Equilibrado,0.427592451211546
444619,1,34899,97,1,Tardio,0.4873372616737515
444907,1,34899,448,1,Tardio,0.05011651074070807
445686,1,34899,231,2,Equilibrado,0.311598417198135
464522,1,34899,376,1,Tardio,0.2900061557109933
465009,1,34899,142,2,Equilibrado,0.10467281166426892
465078,1,34899,828,2,Equilibrado,0.42134624367158613
465121,1,34899,246,2,Equilibrado,0.3740645260168561
465294,1,34899,299,2,Equilibrado,0.32134086690656866
466120,1,34899,521,2,Equilibrado,0.36795899541681615
466807,1,34899,27,0,Adiantado,0.18747677842431135
466987,1,34899,331,0,Adiantado,0.17981730138918328
467363,1,34899,419,2,Equilibrado,0.36038105510584234
469499,1,34899,844,0,Adiantado,-0.025609381835551608
471284,1,34899,356,1,Tardio,0.547959324317854
474667,1,34899,340,2,Equilibrado,0.14235388676455318
475015,1,34899,644,2,Equilibrado,0.3931175484438274
476401,1,34899,656,2,Equilibrado,0.12991225074100163
476629,1,34899,838,2,Equilibrado,0.05107961512700219
477833,1,34899,133,2,Equilibrado,0.28598393555408985
479939,1,34899,763,2,Equilibrado,0.1223587023644139
480303,1,34899,782,2,Equilibrado,0.3854083447327902
481240,1,34899,35,1,Tardio,0.4884590383564046
481717,1,34899,901,0,Adiantado,-0.06097916559521911
482644,1,34899,210,0,Adiantado,0.10121243593123595
483037,1,34899,443,2,Equilibrado,0.3704052577612314
483656,1,34899,460,0,Adiantado,0.027951110493626925
484010,1,34899,340,2,Equilibrado,0.2564327791747426
484494,1,34899,209,2,Equilibrado,0.35521150306403
484594,1,34899,1474,2,Equilibrado,0.06128080008831017
485228,1,34899,678,2,Equilibrado,0.10756659011513059
486087,1,34899,433,2,Equilibrado,0.43728848415044563
486964,1,34899,115,0,Adiantado,0.34718934264604046
488525,1,34899,273,2,Equilibrado,0.16541693077448563
489553,1,34899,145,0,Adiantado,0.23696983858179413
490297,1,34899,65,1,Tardio,0.14003371343658252
491077,1,34899,302,2,Equilibrado,0.07848364933943443
491126,1,34899,575,2,Equilibrado,0.3467288994148745
491863,1,34899,439,2,Equilibrado,0.4253491550461523
491959,1,34899,468,2,Equilibrado,0.3772129613688662
492024,1,34899,309,0,Adiantado,0.20606047307892997
492557,1,34899,16,0,Adiantado,0.06546478198855338
493793,1,34899,286,2,Equilibrado,0.36505143185048955
494046,1,34899,255,2,Equilibrado,0.1307364255690578
494184,1,34899,217,2,Equilibrado,0.17817609342369667
496493,1,34899,344,0,Adiantado,0.27901917523634095
497415,1,34899,944,2,Equilibrado,0.07015629482636057
498442,1,34899,515,0,Adiantado,-0.05644568919422773
499244,1,34899,311,2,Equilibrado,0.26757815261734735
499404,1,34899,296,2,Equilibrado,0.4363360856719085
500068,1,34899,325,0,Adiantado,0.3481292112409287
500618,1,34899,398,0,Adiantado,0.05514906427511377
501444,1,34899,412,2,Equilibrado,0.08926525374582531
501897,1,34899,59,0,Adiantado,0.11526422883649029
502011,1,34899,768,2,Equilibrado,0.28512950045959745
503684,1,34899,57,0,Adiantado,0.23253568558031093
505773,1,34899,985,0,Adiantado,0.2360042766978696
506705,1,34899,260,2,Equilibrado,0.38100430914339906
507311,1,34899,254,0,Adiantado,0.39526216319589025
507743,1,34899,688,2,Equilibrado,0.42058834839360476
507935,1,34899,1167,2,Equilibrado,0.35050287377384215
508626,1,34899,1208,2,Equilibrado,0.29209843812010133
509536,1,34899,738,2,Equilibrado,0.3823750211898148
511309,1,34899,511,0,Adiantado,0.3939769846175554
511350,1,34899,22,1,Tardio,0.4884590383564046
511981,1,34899,464,2,Equilibrado,0.298219778723405
513272,1,34899,79,1,Tardio,0.4462065380956316
513422,1,34899,137,2,Equilibrado,0.23724038343423798
513428,1,34899,183,2,Equilibrado,0.2941938331187719
514078,1,34899,1024,2,Equilibrado,0.4054085342510909
514556,1,34899,617,2,Equilibrado,0.14772441364343178
516602,1,34899,237,2,Equilibrado,0.45495609881484356
517551,1,34899,127,2,Equilibrado,0.07972941962690115
519115,1,34899,189,2,Equilibrado,0.3463010554364105
521032,1,34899,295,0,Adiantado,0.24301367210267452
521115,1,34899,317,2,Equilibrado,0.21018211211966106
521153,1,34899,92,0,Adiantado,0.186697196305664
522082,1,34899,484,2,Equilibrado,0.19604776020739068
523017,1,34899,344,0,Adiantado,0.260001403578343
523249,1,34899,347,2,Equilibrado,0.1975944669116558
524827,1,34899,511,2,Equilibrado,0.45253082445082776
526721,1,34899,865,0,Adiantado,-0.017834487428051774
526819,1,34899,19,0,Adiantado,0.21498118015823986
527619,1,34899,83,0,Adiantado,0.2912262248912702
529693,1,34899,486,2,Equilibrado,0.08951726756480309
529991,1,34899,165,2,Equilibrado,0.1912017838764937
530148,1,34899,474,0,Adiantado,0.22380599808650736
531018,1,34899,575,2,Equilibrado,0.3942168541978424
531871,1,34899,430,1,Tardio,0.3575636898201398
532254,1,34899,819,2,Equilibrado,0.19087906777890598
533418,1,34899,842,2,Equilibrado,0.06676811915476963
534018,1,34899,440,2,Equilibrado,0.32808781342415994
534112,1,34899,364,0,Adiantado,0.030794770538878434
534457,1,34899,270,2,Equilibrado,0.2136607115423471
535542,1,34899,474,0,Adiantado,0.2621354753768288
535997,1,34899,203,0,Adiantado,0.268283097885492
536351,1,34899,438,2,Equilibrado,0.4295188149868444
536475,1,34899,473,2,Equilibrado,0.2999892662497711
536963,1,34899,633,2,Equilibrado,0.18433278341123355
537322,1,34899,270,0,Adiantado,0.14935919510508655
537606,1,34899,264,1,Tardio,0.48921438576480103
537811,1,34899,2515,2,Equilibrado,0.1634680948043993
539308,1,34899,358,2,Equilibrado,0.4083543266644815
539945,1,34899,158,2,Equilibrado,0.3669730677229062
540723,1,34899,894,2,Equilibrado,0.40881846785534787
541532,1,34899,461,0,Adiantado,0.16462823177418034
541921,1,34899,869,0,Adiantado,0.028162506497351112
542202,1,34899,991,2,Equilibrado,0.4561108112260089
542550,1,34899,506,2,Equilibrado,0.1981767208409922
543010,1,34899,846,2,Equilibrado,0.28918417885259384
543432,1,34899,588,2,Equilibrado,0.3181768970906334
544141,1,34899,176,1,Tardio,0.1600716325459132
544745,1,34899,447,2,Equilibrado,0.17503218444058305
545164,1,34899,315,2,Equilibrado,0.13685116712305972
545962,1,34899,895,2,Equilibrado,0.4431284732131525
546547,1,34899,311,1,Tardio,0.21804032521466982
546645,1,34899,666,2,Equilibrado,0.14819482764040956
547347,1,34899,76,1,Tardio,0.4884590383564046
549219,1,34899,578,2,Equilibrado,0.046151165626794645
549321,1,34899,179,2,Equilibrado,0.10626987692053448
549523,1,34899,197,0,Adiantado,0.18245381597414814
549847,1,34899,530,2,Equilibrado,0.23155235336744331
550420,1,34899,376,2,Equilibrado,0.10668663720199724
550703,1,34899,834,2,Equilibrado,0.24380412714456298
552173,1,34899,1364,2,Equilibrado,0.11781178557377799
553031,1,34899,503,2,Equilibrado,0.2801404967957596
553284,1,34899,605,0,Adiantado,0.08289090882819973
553813,1,34899,98,1,Tardio,0.07948122111001321
554063,1,34899,572,2,Equilibrado,0.3372566573352726
554525,1,34899,1275,2,Equilibrado,0.3549726374277806
555049,1,34899,684,2,Equilibrado,0.40743226474135114
555827,1,34899,200,0,Adiantado,0.0330728438089736
556126,1,34899,69,0,Adiantado,0.3480124711846295
557085,1,34899,614,2,Equilibrado,0.12197604421580799
557290,1,34899,690,0,Adiantado,-0.008263087890576365
557792,1,34899,173,0,Adiantado,0.019119604618288304
557830,1,34899,348,0,Adiantado,0.21355902754694492
558044,1,34899,293,2,Equilibrado,0.04714094009801184
558342,1,34899,271,2,Equilibrado,0.27845403425357734
558764,1,34899,664,2,Equilibrado,0.4304283276326526
560047,1,34899,207,0,Adiantado,0.306411265954133
560459,1,34899,251,0,Adiantado,0.27803971989262266
560645,1,34899,721,2,Equilibrado,0.08180086904887438
560765,1,34899,486,2,Equilibrado,0.36873441441271765
561231,1,34899,527,2,Equilibrado,0.2080538561737179
562754,1,34899,822,2,Equilibrado,0.43732636649564344
562990,1,34899,351,2,Equilibrado,0.0968142642323757
563108,1,34899,157,2,Equilibrado,0.19241377711804586
563414,1,34899,1032,2,Equilibrado,0.38535925102909646
564243,1,34899,567,2,Equilibrado,0.37477903367009463
564617,1,34899,1364,2,Equilibrado,0.06865116228185612
564770,1,34899,176,0,Adiantado,0.17972202739291532
564821,1,34899,146,2,Equilibrado,0.05642331737521293
564933,1,34899,476,2,Equilibrado,0.12834262050547438
565017,1,34899,1239,2,Equilibrado,0.16111764161230868
566823,1,34899,38,0,Adiantado,0.20929034991264747
568987,1,34899,182,0,Adiantado,0.25694228332949
568998,1,34899,66,0,Adiantado,0.28474238675136676
569034,1,34899,1701,2,Equilibrado,0.16162145980093465
569080,1,34899,818,2,Equilibrado,0.3951707271164731
569108,1,34899,594,2,Equilibrado,0.2960042860384717
569876,1,34899,922,2,Equilibrado,0.3068650649446502
570004,1,34899,33,0,Adiantado,0.27524299166393296
570213,1,34899,100,1,Tardio,0.28677151648032123
570689,1,34899,121,0,Adiantado,0.2266523606406298
571074,1,34899,608,0,Adiantado,-0.024945494574269603
571950,1,34899,68,2,Equilibrado,0.20207570275055164
572071,1,34899,118,2,Equilibrado,0.40291806899811905
572074,1,34899,48,1,Tardio,0.4884590383564046
572213,1,34899,518,2,Equilibrado,0.039064032814259395
572265,1,34899,97,1,Tardio,0.26860470237761563
573007,1,34899,93,1,Tardio,0.2490993037459575
573583,1,34899,303,2,Equilibrado,0.29151327928838844
573697,1,34899,240,0,Adiantado,0.035762551144306945
574527,1,34899,631,2,Equilibrado,0.30688094496325335
574695,1,34899,509,2,Equilibrado,0.06926739017178274
575069,1,34899,495,2,Equilibrado,0.3470032340584101
575112,1,34899,217,1,Tardio,-0.010315008626506549
575302,1,34899,1025,2,Equilibrado,0.0735375140614988
575685,1,34899,10,1,Tardio,0.4884590383564046
577032,1,34899,262,0,Adiantado,0.05773090813931208
577429,1,34899,549,2,Equilibrado,0.4282523414783846
577533,1,34899,8,0,Adiantado,0.2652095014704032
578152,1,34899,132,0,Adiantado,0.2928526811220435
578495,1,34899,152,1,Tardio,0.5278888075019584
578847,1,34899,332,0,Adiantado,0.21227970855495862
579221,1,34899,389,2,Equilibrado,0.4376090142914806
579660,1,34899,346,2,Equilibrado,0.262067842295393
579686,1,34899,96,2,Equilibrado,0.23810022247008894
580459,1,34899,261,2,Equilibrado,0.441851607240062
580834,1,34899,1192,2,Equilibrado,0.43522022992225146
580845,1,34899,272,2,Equilibrado,0.20469296130538597
580926,1,34899,64,2,Equilibrado,0.29928598231940023
581253,1,34899,911,2,Equilibrado,0.37464806779601995
581659,1,34899,964,2,Equilibrado,0.4349580576286062
581779,1,34899,149,2,Equilibrado,0.44288627356226573
582034,1,34899,282,2,Equilibrado,0.38349916370198517
582117,1,34899,411,2,Equilibrado,0.1597912940908765
582266,1,34899,130,0,Adiantado,0.014449939222709325
582332,1,34899,418,2,Equilibrado,0.25542811962125195
582530,1,34899,162,1,Tardio,0.4884590383564046
582653,1,34899,210,2,Equilibrado,0.2529350400294337
582670,1,34899,29,0,Adiantado,0.19637685797750284
583056,1,34899,53,2,Equilibrado,0.11354133165644968
583318,1,34899,19,2,Equilibrado,0.24063864166433468
583487,1,34899,5643,2,Equilibrado,0.26956452389199287
584515,1,34899,1772,0,Adiantado,0.15381982662762136
584673,1,34899,562,0,Adiantado,0.329430610004207
585224,1,34899,727,2,Equilibrado,0.36378952427635763
585261,1,34899,511,2,Equilibrado,0.18061163074504902
585284,1,34899,390,2,Equilibrado,0.43363642513698075
585503,1,34899,1038,2,Equilibrado,0.1630787845834202
585572,1,34899,1143,2,Equilibrado,0.14168390641580123
585825,1,34899,498,0,Adiantado,0.0022918290393772207
585958,1,34899,331,2,Equilibrado,0.3291445032477833
586811,1,34899,224,2,Equilibrado,0.09510762045087248
586906,1,34899,612,1,Tardio,0.07532713659220715
587509,1,34899,447,0,Adiantado,-0.009027227619354828
587571,1,34899,1349,2,Equilibrado,0.19663982807363167
587654,1,34899,274,1,Tardio,0.4884590383564046
587706,1,34899,415,2,Equilibrado,0.44086365992499854
588128,1,34899,239,0,Adiantado,0.09092414071030838
588628,1,34899,919,2,Equilibrado,0.2965943203452505
589080,1,34899,832,2,Equilibrado,0.2992831653991493
589162,1,34899,272,1,Tardio,0.2743895268224615
589332,1,34899,1636,2,Equilibrado,0.14620020590173252
589389,1,34899,138,2,Equilibrado,0.07272606060047519
589441,1,34899,80,1,Tardio,0.4365577655876569
589798,1,34899,38,2,Equilibrado,0.2164850056594342
589828,1,34899,60,1,Tardio,0.48157473008111334
590120,1,34899,631,2,Equilibrado,0.17501356609312366
590462,1,34899,254,0,Adiantado,0.3108898161999296
591525,1,34899,505,0,Adiantado,0.11010909378891554
591581,1,34899,260,2,Equilibrado,0.2279173846730909
591746,1,34899,234,2,Equilibrado,0.37953446272751207
591946,1,34899,520,0,Adiantado,-0.03002508802755718
592218,1,34899,413,2,Equilibrado,0.4579964849783524
592295,1,34899,150,1,Tardio,0.14700883641710913
592558,1,34899,528,2,Equilibrado,0.056027947691700226
592939,1,34899,62,0,Adiantado,0.13722959093231232
593136,1,34899,669,0,Adiantado,0.2073346678624564
593563,1,34899,312,2,Equilibrado,0.3790123887257192
593722,1,34899,504,2,Equilibrado,0.2490011367853103
593796,1,34899,1424,2,Equilibrado,0.38391737619497135
594065,1,34899,601,2,Equilibrado,0.3831444123423527
594122,1,34899,334,2,Equilibrado,0.40239938545785375
594229,1,34899,673,2,Equilibrado,0.33716750532656453
594258,1,34899,39,1,Tardio,0.46536743121676283
594406,1,34899,140,0,Adiantado,0.0035093245458890127
594615,1,34899,124,0,Adiantado,0.27970684709325355
594636,1,34899,589,2,Equilibrado,0.25493205693627563
595262,1,34899,549,2,Equilibrado,0.41386395331966747
595721,1,34899,159,0,Adiantado,0.275303251339004
595943,1,34899,431,2,Equilibrado,0.1958322066987886
596052,1,34899,452,1,Tardio,0.06759096665961493
596203,1,34899,370,0,Adiantado,0.32013693049383996
596243,1,34899,288,2,Equilibrado,0.35365532106154113
596253,1,34899,369,1,Tardio,0.2552512955537046
596464,1,34899,37,0,Adiantado,0.029356496699625992
596758,1,34899,581,2,Equilibrado,0.3704696319912133
596805,1,34899,87,1,Tardio,0.4142927657590323
597740,1,34899,739,0,Adiantado,0.29967452797126864
597937,1,34899,243,2,Equilibrado,0.3587398415793027
598308,1,34899,251,2,Equilibrado,0.16284630701664216
598540,1,34899,585,2,Equilibrado,0.2682673314466357
598559,1,34899,395,2,Equilibrado,0.35761509241556205
